L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   max_z   corr    err     entropy
2.325   -27.294886636722346 -0.2755352617809276 0.00026238636773995815  6884658608397192e-23    40229947348731965e-35
2.35    -27.294890258093233 -0.27553754940480185    0.00016579423539826762  2748770859886917e-23    41400127660455507e-35
2.375   -27.29489374813088  -0.2755406543015391 7610460480985965e-20    5791890979205525e-24    40404520042960176e-35
2.4 -27.29489705191 -0.2755444325696071 -6282491642989334e-21   3944980510014133e-26    41994340180819755e-35
2.425   -27.294900119252194 -0.2755487201574582 -8108566176832316e-20   6574864645151385e-24    37865728749621414e-35
2.45    -27.294902905447675 -0.27555333952791394    -0.00014813513069384808 219439970429529e-22 3842212717401906e-34
2.475   -27.29490537186666  -0.27555810660812374    -0.00020736500176048514 43000224048468965e-24   3984736286190652e-34
2.5 -27.294907486448032 -0.2755628377656717 -0.00025880495521782797 6697998493353244e-23    41228954340951073e-35
2.525   -27.294909224065105 -0.2755673565578077 -0.0003025715329708275  9154951264818687e-23    3961595651532923e-34
2.55    -27.294910566756833 -0.2755715000155976 -0.0003388591502554355  11482550379053135e-23   4243515245375262e-34
2.575   -27.29491150383533  -0.2755751242482247 -0.00036793096661903377 13537317627017422e-23   5580615795214675e-34
2.6 -27.29491203185737  -0.2755781091827776 -0.00039010973903160097 1521855885546733e-22    9484698488700596e-34
2.625   -27.29491215447677  -0.27558036229129135    -0.00040576876962526373 1646482744672108e-22    1605433041526162e-33
2.65    -27.29491188217326  -0.27558182119726715    -0.0004153230496917996  1724932156651556e-22    27080219060749714e-34
2.675   -27.294911231870643 -0.2755824550975268 -0.00041922069022341584 17574596716457138e-23   45451810210226666e-34
2.7 -27.29491022645511  -0.2755822649799917 -0.00041793471789431925 1746694084704529e-22    7584750185513746e-33
2.725   -27.29490889419936  -0.275581282662243  -0.00041195530389325505 1697071524512524e-22    12591144936041272e-33
2.75    -27.294907268107508 -0.27557956871815925    -0.0004017824816101689  16142914257048198e-23   20758625365639977e-33
2.775   -27.294905385199485 -0.2755772093988118 -0.0003879193982174097  15048143955325764e-23   3393767135381196e-32
2.8 -27.29490328574083  -0.27557431268771226    -0.000370866134477567   13754166973862905e-23   549315710149382e-31
2.825   -27.29490101243737  -0.27557100365876375    -0.0003511141169658885  1232811031661972e-22    8788649690921756e-32
2.85    -27.29489860961325  -0.2755674193265552 -0.00032914113740223144 10833386836186097e-23   1390171416067851e-31
2.875   -27.294896122377523 -0.2755637031923465 -0.00030540698485635384 9327340642913525e-23    21784091251222258e-32
2.9 -27.294893595805654 -0.27555999969543277    -0.0002803496884691262  7859592785401018e-23    33897987849015993e-32
2.925   -27.294891074144758 -0.2755564487775949 -0.000254382360989712   6471036561165073e-23    5267327619189305e-31
2.95    -27.294888600054    -0.2755531807591769 -0.0002278906267977725  5193411781176462e-23    8223237467314842e-31
2.975   -27.294886213899872 -0.2755503117089019 -0.00020123061235852196 4049373938113945e-23    1290296344757207e-30
3   -27.294883953109377 -0.2755479394668033 -0.00017472747207001061 3052966952916819e-23    20291853059118867e-31
3.025   -27.294881851597566 -0.27554614045169945    -0.00014867441831459483 22104062697723065e-24   31905604722162833e-31
3.05    -27.294879939275766 -0.27554496735234457    -0.00012333222116667485 1521081681878464e-23    500794351881695e-29
3.075   -27.29487824164489  -0.2755444477662522 -9892914055391303e-20   978695489631736e-23 784024691069609e-29
3.1 -27.294876779483822 -0.27554458381357105    -7566125177669893e-20   5724605071070279e-24    12236938433501986e-30
3.125   -27.294875568629895 -0.2755453527164021 -5369312406008042e-20   2882931628006724e-24    1903541859217749e-29
3.15    -27.294874619859662 -0.27554670829841577    -331588111947395e-19    10994868230194468e-25   29505853272441766e-30
3.175   -27.29487393886271  -0.27554858332631427    -14163113280224034e-21  20057384799100654e-26   4556538219654871e-29
3.2 -27.29487352631094  -0.27555089258523496    3216930912431227e-21    10328722175500615e-27   7009295352834326e-29
3.225   -27.294873378018554 -0.27555353655530535    18930360496837138e-21   35833863405165986e-26   10738890252098543e-29
3.25    -27.294873485186223 -0.2755564055371818 3295045613779541e-20    10857126533408013e-25   1638408264597058e-28
3.275   -27.29487383472101  -0.2755593840611137 4527278728278391e-20    20496053704807575e-25   2488802815100077e-28
3.3 -27.2948744096309   -0.2755623554073429 5591317743183214e-20    31262635212472025e-25   3763436855732246e-28
3.325   -27.294875189473828 -0.27556520606523394    6490561964686811e-20    42127195812898266e-25   5663836956178921e-28
3.35    -27.29487615086223  -0.275567829964935  723001720856764e-19 5227295012004367e-24    8481060093188949e-28
3.375   -27.294877268003255 -0.2755701323274501 7816086074717728e-20    6109100289503221e-24    12631060975213422e-28
3.4 -27.294878513270298 -0.2755720329969482 825636139447142e-19 6816730492365151e-24    18699865249396875e-28
3.425   -27.294879857789024 -0.2755734691414972 8559425033367119e-20    732635584267029e-23 27496091171696494e-28
3.45    -27.294881272030473 -0.2755743972347988 8734653955003245e-20    7629398130623061e-24    4010059030885206e-27
3.475   -27.294882726397567 -0.2755747942604382 879203518076016e-19 772996842697127e-23 5788886240443328e-27
3.5 -27.29488419179472  -0.27557465811079607    8741991021981102e-20    7642220871916675e-24    8248167844784148e-27
3.525   -27.294885640170627 -0.2755740071837317 859521569543226e-19 73877534553674035e-25   1155812620720553e-26
3.55    -27.29488704502363  -0.2755728792104002 83625241954046e-18  6993161259771592e-24    15883545970067732e-27
3.575   -27.294888381862613 -0.2755713293758928 8054714060989107e-20    6487822020921804e-24    21433099555439696e-27
3.6 -27.29488962861493  -0.27556942782003735    768244045674541e-19 5901969286307811e-24    2861306699334876e-26
3.625   -27.294890765979133 -0.2755672566275433 7256104790454937e-20    52650858090952e-22  3817466698747687e-26
3.65    -27.294891777714454 -0.27556490643391884    678575689935645e-19 4604629793628637e-24    51233691149196776e-27
3.675   -27.29489265086412  -0.2755624727855624 6281010674230598e-20    394508962312895e-23 6923532368919874e-26
3.7 -27.29489337590746  -0.2755600523989985 5750972839488856e-20    33073489673439354e-25   9398479721563064e-26
3.725   -27.294893946842045 -0.2755577394655035 5204184476943839e-20    27083337107126344e-25   12776018280422185e-26
3.75    -27.294894361199624 -0.2755556221430492 4648574767851935e-20    2160904841394302e-24    17344583942288538e-26
3.775   -27.294894619990735 -0.2755537793679327 4091426331095513e-20    16739570531656502e-25   23463541901274804e-26
3.8 -27.29489472758746  -0.275552278104207  3539351459428201e-20    1252681003281577e-24    3156788171168368e-25
3.825   -27.294894691541963 -0.27555117113042327    2998278489551926e-20    898947552393085e-24 4216437065707529e-25
3.85    -27.29489452234307  -0.27555049544128896    2473447498680554e-20    6117744771903233e-25    558197428139613e-24
3.875   -27.29489423312796  -0.27555027131765136    19694144827004886e-21   38783966759890965e-26   7315639681816024e-25
3.9 -27.294893839354287 -0.27555050209248594    14900631529843055e-21   22200930239241093e-26   9487780957114398e-25
3.925   -27.29489335844591  -0.2755511746146773 10386234782198083e-21   10785456751822801e-26   12178784445139025e-25
3.95    -27.29489280938826  -0.2755522603859154 6176960992617666e-21    3813580408797119e-26    1546817546342367e-24
3.975   -27.294892212252464 -0.2755537173199095 2292817631740631e-21    5238264887071322e-27    19415357222368596e-25
4   -27.294891587724628 -0.2755554920513036 -12518506242953954e-22  15486913968939155e-28   2408123113829545e-24
4.025   -27.294890956777586 -0.27555752270838585    -4447991967991977e-21   19766517992858303e-27   29611051634666526e-25
4.05    -27.294890340436254 -0.27555974205431405    -7291451330327004e-21   53147515223218926e-27   36273047460548505e-25
4.075   -27.29488975944876  -0.27556208088768996    -9782555042289103e-21   95681074765624e-24  4440448074645538e-24
4.1 -27.294889233901845 -0.2755644715828488 -11925682675620148e-21  14220510728056086e-26   5438634373562681e-24
4.125   -27.294888782926062 -0.275566851651491  -13728832030781388e-21  18846457534523655e-26   6667582093303044e-24
4.15    -27.29488842449623  -0.2755691672144147 -15203183425779396e-21  2311210831351069e-25    818416300777236e-23
4.175   -27.294888175284413 -0.2755713762818994 -1636266912720619e-20   2677217903602833e-25    10058183150371911e-24
4.2 -27.294888050616095 -0.27557345175556625    -17223552525880654e-21  2966362221762042e-25    1237638541057789e-23
4.225   -27.29488806464626  -0.27557538408473886    -17804020407402785e-21  3169693899664249e-25    15251552567613523e-24
4.25    -27.29488823068766  -0.2755771835328519 -18123791366277036e-21  3284591646876632e-25    1883121225554267e-23
4.275   -27.294888561526967 -0.27557888203205716    -18203743391609326e-21  3313651532612535e-25    23302552270124183e-24
4.3 -27.29488906968072  -0.27558053462719106    -18065563358869182e-21  3263554415651877e-25    28896002718919724e-24
4.325   -27.294889767695874 -0.27558222053475295    -17731420614016425e-21  31439651996001443e-26   3589157570700778e-23
4.35    -27.29489066882031  -0.2755840438714152 -17223666219594446e-21  29665058827247377e-26   4463358414614327e-23
4.375   -27.294891788408776 -0.2755861341378595 -1656455885395437e-20   2743833436699395e-25    5555596759755946e-23
4.4 -27.29489314601301  -0.2755886465696893 -15776017944131667e-21  2488843404529228e-25    6920996494670895e-23
4.425   -27.294894767636258 -0.2755917624829832 -14879404205737448e-21  2214010916865852e-25    8628288590405025e-23
4.45    -27.294896687759895 -0.27559568975143023    -13895327362674674e-21  19308727774469863e-26   10760715483162408e-23
4.475   -27.29489895128942  -0.27560066355863955    -12843480511159778e-21  16496475562218517e-26   13416917693936834e-23
4.5 -27.29490161593381  -0.2756069475716779 -1174250030142111e-20   1378985247343329e-25    16712684962623302e-23
4.525   -27.294904755461133 -0.2756148356733409 -10609851847710642e-21  11258339525321988e-26   20783264687626058e-23
4.55    -27.294908464123324 -0.2756246543670495 -9461737063557362e-21   8954082540529467e-26    2578457921238586e-22
4.575   -27.294912862513605 -0.2756367659279024 -8313024972511975e-21   6912423498457725e-26    31892068729555023e-23
4.6 -27.294918104826756 -0.27565157231592574    -7177202402878714e-21   5153104697808113e-26    39298250016445555e-23
4.625   -27.294924386729402 -0.27566951980580634    -6066343394194078e-21   3681973311727159e-26    4821239081739666e-22
4.65    -27.294931952468573 -0.2756911042677331 -49910955521114826e-22  24930214132285033e-27   5886763135137418e-22
4.675   -27.294941100391945 -0.2757168771298848 -3960681870338077e-21   15706073468459934e-27   7154142312005668e-22
4.7 -27.2949521877661   -0.2757474522886686 -2982918277506573e-21   8917202128190988e-27    8658838250065909e-22
4.725   -27.29496563717415  -0.27578351446542304    -2064250654939837e-21   4281749490553323e-27    10446952845992764e-22
4.75    -27.29498194633399  -0.27582582946435263    -12098173382965694e-22  14865693778826086e-28   1257567088288509e-21
4.775   -27.295001701353897 -0.2758752563778147 -4235399077673665e-22   20556230052939234e-29   15111317356223848e-22
4.8 -27.29502559197365  -0.2759327613243148 2917623402814214e-22    11540581079300395e-29   18127522250355488e-22
4.825   -27.29505442708198  -0.27599943216154826    9342443245752407e-22    9083217587113213e-28    21705214212823126e-22
4.85    -27.295089149242486 -0.27607649377357124    15029038445724914e-22   23017712305592625e-28   2593373642911991e-21
4.875   -27.295130847253848 -0.27616532368016067    1997453920372423e-21    40451591106264925e-28   30911204668162215e-22
4.9 -27.29518076594141  -0.27626746764347665    2418202261887907e-21    5923790896363407e-27    36743030760627248e-22
4.925   -27.295240313354135 -0.2763846547238997 2765940785383812e-21    7760500501746436e-27    4353944813071846e-21
4.95    -27.295311067098538 -0.2765188111050024 30418507565851127e-22   9415442806860714e-27    5141396367666041e-21
4.975   -27.295394782084625 -0.27667207210973055    32474326807847536e-22   10784457522133352e-27   60483885573982904e-22
5   -27.29549340062791  -0.27684679209031504    33844721777785636e-22   1179628947636379e-26    7087248034387853e-21

L= 50  beta= 0.5  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   mag_z   corr    err
0.025   -40.228027253264614 -0.40583783352655   -4270973446613342e-22   -7824323595238743e-25   18559499798560994e-36
0.05    -40.228024321220104 -0.40583776686492246    -2035960887700026e-21   -778301232699743e-24    3336221969017247e-35
0.075   -40.22801922867926  -0.40583764532618194    -5500073560811961e-21   -7520286655734153e-25   7358870721240883e-35
0.1 -40.22801230151214  -0.4058374621201722 -11802494472382337e-21  -6428160550172152e-25   17352576201671856e-35
0.125   -40.22800423666624  -0.40583720123515526    -22340443121114813e-21  -2828581806153635e-25   3941763530672597e-34
0.15    -40.22799642310603  -0.4058368281644473 -3904478664670394e-20   7426991033011698e-25    15983937373927966e-35
0.175   -40.22799146010378  -0.40583627435559044    -6450670612287592e-20   33794713226873553e-25   2407421359018708e-34
0.2 -40.22799390801855  -0.40583541319352   -0.0001020987730437959  9642662391949454e-24    35867459287863273e-35
0.225   -40.22801123558561  -0.40583402625863835    -0.00015607250126133836 23577268810001407e-24   21867427647182364e-35
0.25    -40.22805478748967  -0.40583176114743913    -0.00023161016094984545 5286204271529092e-23    3332002588300896e-34
0.275   -40.22814038673246  -0.4058280866860809 -0.0003348064895981091  11131428634144636e-23   4152915121207105e-35
